"age"	"income"	"gender"	"p_real"	"p_y"	"y"	"caseID"	"target"
56.5765322272553	30179.0853293612	"F"	0.984504138025645	0.989090812809147	1	57	1
52.5467866945889	23074.0189889393	"F"	0.97936272414196	0.98565743341856	1	58	1
28.20180670282	21455.353830757	"F"	0.955211498612451	0.961019818475598	1	59	1
74.3677723297901	27490.3422125299	"F"	0.990489719777013	0.994489203927604	1	60	1
38.9479267543157	38560.7227008358	"F"	0.978013471553317	0.980448528645382	1	61	1
62.981392240627	29818.4145876123	"F"	0.987177580705637	0.991545150721103	1	62	1
79.5531863232764	37421.3933443274	"F"	0.99356557259932	0.996183047759013	1	63	1
21.7673077627371	28902.2857695571	"F"	0.954005204852885	0.955114290616878	0	64	0
34.8063173541187	36090.9225055509	"F"	0.973606140250565	0.976015851648506	1	65	1
30.7618057808771	41048.5753870419	"F"	0.973320735072781	0.973862265425476	1	66	1
26.6169314602893	16626.9931340353	"F"	0.947738668623842	0.955383242855036	1	67	1
49.4156459335346	27811.9626495553	"F"	0.979612305655572	0.984871580116458	1	68	1
61.1071139138105	34795.3853883007	"F"	0.987883460092353	0.991555425373041	1	69	1
38.7620409662055	33449.5442171488	"F"	0.975159742239526	0.978689738454641	1	70	1
72.5301515080016	34338.7394523887	"F"	0.991404928768091	0.994662538194778	1	71	1
53.2196353561468	28900.7002517799	"F"	0.982306096135825	0.987248193093653	1	72	1
27.1120809761831	26123.636376059	"F"	0.958300968001355	0.962076947148729	1	73	1
38.5602445259704	26427.5381670796	"F"	0.970691733563749	0.976070397678697	1	74	1
40.0428338607889	40405.812031882	"F"	0.979615321539982	0.981816837028184	1	75	1
18.9655724845001	28858.5585169342	"F"	0.949951411415769	0.949882773383325	1	76	1
47.2395877317599	32679.6118960395	"F"	0.980498481670215	0.98467841767881	1	77	1
41.3170283729731	40147.0765541193	"F"	0.980280535618386	0.982658640972564	1	78	1
24.2218065653629	36779.5176933079	"F"	0.964173739005179	0.963815203071084	1	79	1
21.2328748411812	50008.8671931706	"F"	0.970897435745092	0.966668915224272	1	80	1
54.5315901785601	48711.5987218571	"F"	0.989223301176511	0.991114124468707	1	81	1
30.2000754882894	45289.6698607298	"F"	0.975351945112423	0.974948565756185	1	82	1
54.0337678955434	46424.059064957	"F"	0.988463418954084	0.99060357483471	1	83	1
39.8411407785548	40417.2017868464	"F"	0.979494191554408	0.981671604448002	1	84	1
38.0297373879403	23054.2174481585	"F"	0.967857386223131	0.974260106397056	1	85	1
27.4636439130189	32437.008201908	"F"	0.964182730719453	0.966011701262694	1	86	1
47.0119525509189	37715.9171058552	"F"	0.982498918724778	0.985696286995269	1	87	1
79.7522957685596	57067.5342642531	"F"	0.995945283119771	0.997216643571916	1	88	1
35.966273405901	21507.9877250661	"F"	0.964574866292776	0.971379931907322	1	89	1
34.032143472959	21866.1819190555	"F"	0.96274740617907	0.969255397327471	1	90	1
18.8214953105532	28323.9781955832	"F"	0.949138359686086	0.94919689273391	1	91	1
65.9139593305915	36758.8791410553	"F"	0.990020909004563	0.993267058487027	1	92	1
42.6228918863557	45553.857716784	"F"	0.983261117660146	0.984868599297799	1	93	1
19.3521826479946	25600.1160047833	"F"	0.946827033586273	0.948174538532259	1	94	1
67.0732465155823	31109.5922081876	"F"	0.989033057770304	0.992986206378012	1	95	1
47.7649963679571	29194.6367008887	"F"	0.979220361548837	0.984169762869455	1	96	1
39.5470807714223	43923.4813525309	"F"	0.980901316826216	0.982429655884621	1	97	1
49.5184175129906	27258.1970269226	"F"	0.979417857532133	0.984804687232037	1	98	1
30.7774643101007	30164.4762842213	"F"	0.965895109665752	0.969157560664081	1	99	1
66.7296296438298	19534.9179181137	"F"	0.985532624408934	0.991480832456715	1	100	1
58.8227522234347	31547.2410176463	"F"	0.985988571013812	0.990252167027679	1	101	1
27.2997976229454	33252.7049353775	"F"	0.964659143617234	0.966210990384159	1	102	1
40.8338892055804	19591.7904630201	"F"	0.968076708079635	0.975740513506845	1	103	1
57.445278074091	34541.937519825	"F"	0.986352480492618	0.990159882558153	1	104	1
78.8846920249932	37693.5116667942	"F"	0.993471665597881	0.996093902812987	1	105	1
24.3006385307011	36763.6402857746	"F"	0.964246127064514	0.963919256856239	1	106	1
78.5074808605538	23623.6958812155	"F"	0.990854315883676	0.995056695652767	1	107	1
63.3748052597564	18340.5056056903	"F"	0.983510849208616	0.990051675568408	1	108	1
20.800877287853	35686.4254713546	"F"	0.959301831589246	0.957896538329823	1	109	1
42.6464705483981	30041.8992372721	"F"	0.976160957643949	0.980791367304888	1	110	1
50.1734546825083	65747.4222495158	"F"	0.991675587858198	0.991862077903193	1	111	1
54.5071194800456	32704.6577481584	"F"	0.984413705707254	0.988591030470011	1	112	1
48.6961955025809	27428.9005985618	"F"	0.978974607725506	0.984332486826131	1	113	1
32.9665555354174	32955.6569547659	"F"	0.970032101682228	0.972914038549999	1	114	1
35.6811882088172	35310.6169044969	"F"	0.973841484250435	0.976563664172753	1	115	1
32.8653925779989	26867.4116213896	"F"	0.965514486936372	0.970156059916566	1	116	1
37.2099002046916	31824.8196930535	"F"	0.972977108048645	0.976746308162529	1	117	1
32.1346532050864	32402.3754735965	"F"	0.968879212994958	0.971761562123322	1	118	1
25.348659756334	33997.1190133006	"F"	0.963137766052564	0.963904366904415	1	119	1
57.5712656314181	34556.4736471461	"F"	0.986410011466134	0.990212376106203	1	120	1
24.3233795918091	39018.518980965	"F"	0.966037967215201	0.965162695507469	1	121	1
81.475495852198	22649.5256148543	"F"	0.991469061079579	0.995554199699995	1	122	1
30.676157691871	37772.6870775895	"F"	0.971189637571633	0.972425610108412	1	123	1
66.7615269014597	26844.1053108742	"F"	0.987783281610375	0.992407881971462	1	124	1
41.3343301428397	31352.8452179983	"F"	0.975914976303329	0.980154132206568	1	125	1
35.9539865111723	32300.3083208236	"F"	0.972224830865897	0.975723260859985	1	126	1
50.4084335406802	27052.0404044436	"F"	0.97987752155583	0.985295168803598	1	127	1
49.4548133908654	31420.1830506839	"F"	0.98124859629877	0.985716058033279	1	128	1
33.0939393830982	37298.466138809	"F"	0.972944024028432	0.974784064805796	1	129	1
26.3264868448301	28118.0273688146	"F"	0.959167213674154	0.962043134565136	1	130	1
32.3627284691596	25961.5058357462	"F"	0.964266196174105	0.969129620257144	1	131	1
36.9144200149306	25321.0236874095	"F"	0.968410351274023	0.974003423047984	1	132	1
19.3780680889635	38132.3954577363	"F"	0.959786093097916	0.957082561552628	1	133	1
43.812085336803	14908.8833078048	"F"	0.967580806134177	0.976867533921762	1	134	1
33.3035292811473	34562.776681616	"F"	0.971396679939349	0.973925239744374	1	135	1
53.2576099190425	26856.9845395932	"F"	0.981480421521967	0.986857826707563	1	136	1
49.3121471301462	30883.6277953465	"F"	0.980933735588332	0.985513479779847	1	137	1
78.0650799932492	24436.7352040564	"F"	0.990900440908945	0.995030095537494	1	138	1
33.3714324164479	45646.6164432886	"F"	0.977810491680325	0.97806066349444	1	139	1
33.4336746519907	34087.2724790089	"F"	0.971201269173724	0.973871190210073	1	140	1
19.0784654821755	38517.2908735014	"F"	0.959770381210278	0.956824860202278	1	141	1
21.7051129322579	28274.8793336586	"F"	0.953272566127321	0.954579203454423	1	142	1
25.5013981164995	40906.8358666751	"F"	0.968594168551994	0.96769356537869	1	143	1
36.3389505624132	26610.9019724414	"F"	0.968776968431545	0.973918052328355	1	144	1
36.6705206994627	27281.5561344573	"F"	0.9695542620496	0.974524584521942	1	145	1
57.6306361477621	49592.5587299769	"F"	0.99040698369565	0.992274450612059	1	146	1
20.7090568201893	31398.2887218984	"F"	0.955092101903814	0.954932077323307	1	147	1
31.8037737057409	45328.8209205642	"F"	0.976551361264635	0.976521763888202	1	148	1
55.1909077507086	38294.3164311395	"F"	0.986578056875196	0.989826845966374	1	149	1
29.3546472412912	39084.7751698319	"F"	0.970886352031724	0.97150875318003	1	150	1
23.6035536172963	59076.1062541597	"F"	0.977967516188046	0.973587967427196	1	151	1
64.7334921312936	33689.2253577601	"F"	0.988889905054745	0.992588520142333	1	152	1
20.8224029059379	28179.4077888535	"F"	0.951924444373749	0.952914178240501	1	153	1
31.0396875421271	27950.2051378656	"F"	0.96443599864177	0.968431430031889	1	154	1
68.7461952544467	30046.5995196497	"F"	0.989328335204368	0.993339221124335	1	155	1
32.7549593527942	49591.0345587525	"F"	0.979333144924329	0.978833572365122	1	156	1
63.2554948493065	59414.8776550276	"F"	0.993581384070853	0.994731685453328	1	157	1
44.1968839094702	31678.2574642389	"F"	0.978096874644316	0.982404755232322	1	158	1
57.1982578019414	31123.7286726605	"F"	0.985124414516835	0.989517938347428	1	159	1
32.2592311598696	36209.3128365704	"F"	0.971554336372282	0.973489647463392	1	160	1
45.6495078431504	26392.2048253162	"F"	0.976367979603659	0.981995722941951	1	161	1
31.7037690827402	49413.9287945489	"F"	0.978570117568131	0.977860347828503	1	162	1
47.2511668942124	49080.750201007	"F"	0.986616162810027	0.988122985937614	1	163	1
20.7196820878697	38986.8278211397	"F"	0.962108908273354	0.959810394945875	1	164	1
33.4204672936301	19161.0260872846	"F"	0.959684396760966	0.96717521304415	1	165	1
33.7417163318081	22046.0376896066	"F"	0.962571300344235	0.968983048031412	1	166	1
49.3665023238301	30432.2780914182	"F"	0.980768090850553	0.985443945701024	1	167	1
46.3459348257936	34781.3868257425	"F"	0.980896310656971	0.984622850250304	1	168	1
28.7078560788802	30902.5563477971	"F"	0.964292434654763	0.966886649268121	1	169	1
26.1022811289502	46359.5180222883	"F"	0.972741719753258	0.970970667211161	1	170	1
24.4407749864841	42114.1584384671	"F"	0.968439894967055	0.966916050998977	1	171	1
57.9987726126054	43540.0314482777	"F"	0.989094508355882	0.991636621738097	1	172	1
62.3570894710621	37150.1752594698	"F"	0.988958716083978	0.992263776306158	1	173	1
31.7062132359788	19339.2066395355	"F"	0.957724662679027	0.964960148391415	1	174	1
29.3713783735826	33055.0200320178	"F"	0.966656347773611	0.968786951073939	1	175	1
54.6658386546603	26306.5096481038	"F"	0.982040005523599	0.987480618167287	1	176	1
65.3365165012556	20765.61313801	"F"	0.98531830325572	0.991154917316823	1	177	1
27.7018621111321	25269.6852382684	"F"	0.958243277680736	0.962469118592142	1	178	1
39.2269095112936	45379.3442455723	"F"	0.981344183761041	0.982596742395593	1	179	1
31.2835787351583	46344.0308240134	"F"	0.976719759394369	0.976397370661135	1	180	1
47.9880069422208	31887.8151476158	"F"	0.980593326100315	0.98495197482279	1	181	1
63.4159680668884	38265.2986469798	"F"	0.989586160351599	0.992718256919958	1	182	1
78.7729226815674	47093.9176976349	"F"	0.994731218664839	0.996612941001941	1	183	1
40.606888375547	50192.0639397096	"F"	0.983985962283416	0.984720118161595	1	184	1
32.2265749347948	31999.5931422194	"F"	0.968682286642945	0.971691411774962	1	185	1
51.5979289843886	33048.7545384068	"F"	0.983086851719681	0.987230242120552	1	186	1
62.3034217068962	33330.4696509764	"F"	0.987922927820316	0.991771272049274	1	187	1
18.6783769281066	37682.7308961664	"F"	0.958517377517592	0.955587894351066	1	188	1
62.6972499772924	39835.4257489813	"F"	0.98973046990662	0.992683145278174	1	189	1
36.4453772584357	22188.8096894506	"F"	0.965614618529707	0.972212272733881	1	190	1
42.3173751276784	23334.7292768645	"F"	0.971959390087226	0.978418717538937	1	191	1
41.4104976997219	49787.8879215601	"F"	0.984232027854825	0.985115962058496	1	192	1
34.5851173402085	28335.0061922668	"F"	0.968328821578356	0.972752054700297	1	193	1
23.209436413944	34263.9537334825	"F"	0.960919340180975	0.960878172200118	1	194	1
71.5433669327686	48461.75539885	"F"	0.99360767354174	0.995543898544262	1	195	1
26.41506598243	37568.480596484	"F"	0.967062079816904	0.967223568544038	1	196	1
40.9889943355467	35593.9407245436	"F"	0.977900061262035	0.981149101872029	1	197	1
41.6475575624316	23477.7007745538	"F"	0.971474731073565	0.977878859344302	1	198	1
54.1067241902732	28655.8534303704	"F"	0.982685500219622	0.987651914341382	1	199	1
56.8553699908805	20694.9088354355	"F"	0.980908248467327	0.98750221875578	1	200	1
39.4487771011933	51385.5830255672	"F"	0.983852534308566	0.984280588678036	1	201	1
57.9733744633905	58208.4930772273	"F"	0.992221960952083	0.993339670896981	1	202	1
64.1098265250745	51532.5448263001	"F"	0.992498512996863	0.994245532084371	1	203	1
40.7654774861639	45669.3968337035	"F"	0.98232358249125	0.983717987136485	1	204	1
22.3966899030917	43800.3899973954	"F"	0.967676710651534	0.965028252370103	1	205	1
77.9196638773438	29549.5227314947	"F"	0.991877909452841	0.995384581710998	1	206	1
80.1141452546062	35201.8508250266	"F"	0.993343356444278	0.996137779788061	1	207	1
25.4837230047658	27695.7752231919	"F"	0.957724638121344	0.960508131214171	1	208	1
32.6756539737645	21220.9447609685	"F"	0.960629274033718	0.967231605224264	1	209	1
61.0472947636164	33527.0854183775	"F"	0.987501350891203	0.991365935112008	1	210	1
74.8069848667177	45834.3222240371	"F"	0.99386239309369	0.995936964400437	1	211	1
28.6881276501648	44236.1271042319	"F"	0.973563387957398	0.972954453071284	0	212	0
18.388811622737	30946.5727111196	"F"	0.951387105958613	0.950315162354882	1	213	1
43.5300698156225	37399.1698779825	"F"	0.980381274073141	0.983453119506755	1	214	1
29.0939332024881	40138.082130258	"F"	0.971346093242423	0.971670018891395	1	215	1
44.4658960149769	40623.4880206067	"F"	0.982292644965686	0.984842073212574	1	216	1
56.8203119460511	38718.7682670155	"F"	0.987361043057554	0.990541671118589	1	217	1
73.4199349787431	34381.2363356739	"F"	0.991647264362011	0.994856471343629	1	218	1
18.299830955186	46786.5332033191	"F"	0.965791309428463	0.960694708127991	1	219	1
53.0447151281407	36074.7210450024	"F"	0.984908689612524	0.988510602863442	1	220	1
50.8479004334141	47084.6720332094	"F"	0.987461050873732	0.989413565798425	1	221	1
49.4087245758315	24740.6818825155	"F"	0.978127689761468	0.984131130395259	1	222	1
26.8997825487735	43246.6655010459	"F"	0.971450950816886	0.970511787005926	1	223	1
49.9461792830645	26051.0363254683	"F"	0.979118454298289	0.984783726789118	1	224	1
47.4838769591085	39151.2112110733	"F"	0.98330919408314	0.986275562951193	1	225	1
81.671927159249	30380.825322777	"F"	0.992909262708791	0.996092220024452	1	226	1
63.1890254662424	40825.121145137	"F"	0.990114143535154	0.992938239936606	1	227	1
54.2097270556149	25764.6225126569	"F"	0.981559189289715	0.9871393075904	1	228	1
71.1116779367212	36709.0383876628	"F"	0.99149686518501	0.99454983379739	1	229	1
45.648056360246	24288.2291215131	"F"	0.975208463576402	0.981400811184591	1	230	1
38.2090814822804	36472.917769762	"F"	0.976415515557604	0.979200726855937	1	231	1
30.1993504803586	29351.6091720689	"F"	0.964653505815874	0.968047325228052	1	232	1
41.3514849493686	44461.7160524229	"F"	0.982152501528353	0.983799317771578	1	233	1
70.5928331845931	24418.9431515029	"F"	0.988525228322346	0.993255440356467	1	234	1
36.7524985285801	34681.0625425523	"F"	0.974317697811823	0.977331596346272	1	235	1
26.8359169931225	32248.6057067567	"F"	0.963343131321682	0.965055436658202	1	236	1
31.4185191007569	29990.7127061029	"F"	0.966418823015684	0.969855071449827	1	237	1
24.1144534085135	37405.2909268417	"F"	0.964559497605155	0.964003857725614	1	238	1
18.563055291833	36052.9688029883	"F"	0.956831414319042	0.954282313197466	1	239	1
32.5653258033635	22686.1308348424	"F"	0.96177405393199	0.967812560478472	1	240	1
53.1998053274311	30739.314211765	"F"	0.983025438921888	0.987596802039498	1	241	1
72.6017580223582	30346.0526195946	"F"	0.990595409180915	0.994335554258076	1	242	1
28.7302763287218	33942.4815745679	"F"	0.96667623900906	0.968410304072918	1	243	1
20.3267064604513	33985.9645171842	"F"	0.957120787119248	0.955993884502769	1	244	1
54.2254475804114	48205.4677747024	"F"	0.988992966178675	0.990931544794179	1	245	1
45.9339773418657	38721.1166738976	"F"	0.98232068464985	0.985289231636409	1	246	1
69.969882636049	28828.800807175	"F"	0.989432560210875	0.993541975870573	1	247	1
63.3098324316482	54832.6594078652	"F"	0.992875072607575	0.994353201985266	1	248	1
58.4022758839403	36018.1460886297	"F"	0.987192363990309	0.990750464615532	1	249	1
25.7249887098279	32134.4526930397	"F"	0.961997929834443	0.963420779695644	1	250	1
37.6392285235135	34487.9659149111	"F"	0.974893277901771	0.978059430817341	1	251	1
53.8329390311982	28769.2595892024	"F"	0.982584363463692	0.98753599713128	1	252	1
28.8254232214531	25626.9539308737	"F"	0.959949548049706	0.964294392227874	1	253	1
24.9457265650176	38404.6973688856	"F"	0.966207309987718	0.965693790818771	1	254	1
74.0188304298611	35154.077000729	"F"	0.991946325921626	0.995041070559113	1	255	1
24.1542357157958	32241.082859076	"F"	0.960253920543262	0.961141081777683	1	256	1
50.1537761678771	38146.7418209484	"F"	0.984268444128777	0.987489701670145	0	257	0
41.5630735000223	25344.9118029263	"F"	0.972585981540379	0.978431525384191	1	258	1
39.1965091703334	33750.2234852342	"F"	0.975654104890501	0.979155307335512	1	259	1
36.582177762907	36254.9810787823	"F"	0.975090738132407	0.977721163124781	1	260	1
27.895022245007	27691.153968277	"F"	0.960673313505607	0.964094987190384	1	261	1
51.3925351784262	50704.4798561731	"F"	0.988656727344152	0.990212115511426	1	262	1
32.8341412416728	24545.4304352158	"F"	0.963631968652062	0.96904305811722	1	263	1
50.2753935710689	25499.0686603938	"F"	0.979066041229851	0.984856188446646	1	264	1
46.373770642696	35426.7217383385	"F"	0.981192244021633	0.984792733060027	1	265	1
43.4230329531644	29518.1837543776	"F"	0.976440959882051	0.981232096088208	1	266	1
37.6047981383069	47419.9777533004	"F"	0.981285284161529	0.981995954496152	1	267	1
22.2281042675104	52167.6904636112	"F"	0.973113334761492	0.968996188948783	1	268	1
40.6549126964024	44115.7694851401	"F"	0.981621314479177	0.983247763729512	1	269	1
58.9302022086465	43497.4707082771	"F"	0.989394166943073	0.991942597089473	1	270	1
40.8302560177534	31213.6797195489	"F"	0.975463762587368	0.979704032037834	1	271	1
55.7806711999072	31054.1812617143	"F"	0.984435100113594	0.988884620113214	1	272	1
30.83332391693	31739.9523064168	"F"	0.967139982846168	0.969955811943307	1	273	1
36.3142962166367	38394.5904404645	"F"	0.976078801639511	0.978208478590101	1	274	1
41.5817172168159	33216.3853569242	"F"	0.977089155967281	0.980906896549099	1	275	1
27.3617975079897	38111.767240995	"F"	0.968383167121267	0.968693790384565	1	276	1
25.1491834784377	42491.3408992914	"F"	0.969372790341052	0.96801806134271	1	277	1
68.0187147797276	25317.7212290224	"F"	0.987828759698815	0.992613360001886	1	278	1
24.3984055797781	40772.1957280011	"F"	0.96742793183474	0.966178122206358	1	279	1
76.1398591565652	21390.3339672982	"F"	0.989637151919576	0.994361336880887	1	280	1
18.2494043965875	34045.888365655	"F"	0.954432043519141	0.95230513620428	1	281	1
29.4087364985057	34778.6610791526	"F"	0.96796361678764	0.969640686645922	1	282	1
66.435413052817	22587.0298821345	"F"	0.986389625627139	0.991778525028864	1	283	1
26.8351269251994	51500.1313466444	"F"	0.976282230641952	0.973937407325592	1	284	1
32.8628537521632	32983.4504642583	"F"	0.969956473964335	0.972813143980504	1	285	1
36.3521808803129	28941.2860778614	"F"	0.970390767146069	0.974845424426816	1	286	1
25.8884016174233	25321.6615938421	"F"	0.955962809218853	0.959716127123827	1	287	1
58.2111092108915	30007.4101448707	"F"	0.985207499831659	0.989764512091689	1	288	1
34.3426208309385	50405.9181254521	"F"	0.980678668177235	0.980390631120009	1	289	1
39.2291306442348	33259.9926839843	"F"	0.975405705754801	0.979025054554799	1	290	1
51.6466098352255	39155.4772743825	"F"	0.985319915315361	0.988407809850858	1	291	1
30.8127169898655	37811.9584343733	"F"	0.971334507180557	0.972592028708661	0	292	0
35.9792724941827	23075.2199029789	"F"	0.965815621656826	0.972071065824452	1	293	1
48.7390474812171	30208.1281397937	"F"	0.980293406121869	0.985017813520006	1	294	1
38.00195308126	44297.1592825322	"F"	0.980144019400381	0.981407650139943	1	295	1
33.023511064703	48613.0142836243	"F"	0.979039868236386	0.97874351752837	1	296	1
70.1011932652294	37175.7375025553	"F"	0.991320098827337	0.99436149376631	1	297	1
68.1129023417037	26941.8931698851	"F"	0.988309745207028	0.99282572146062	1	298	1
51.232420399566	36882.8211683661	"F"	0.984334954721929	0.987788015735522	1	299	1
56.2358370757363	50262.5647415088	"F"	0.990136829756491	0.991907698694966	1	300	1
33.8908635125482	30174.6730550003	"F"	0.968971032587399	0.972762485803427	1	301	1
26.9407105137366	34378.1685653052	"F"	0.965166743008181	0.966306720839618	1	302	1
54.2424932973099	34452.9530944902	"F"	0.984904118318616	0.988776752310275	1	303	1
70.5342150988486	29454.6078897152	"F"	0.989764521289256	0.993750337902329	1	304	1
29.9755961729405	40040.4303431295	"F"	0.972042560929906	0.97260895943724	1	305	1
25.1895179671603	51608.2132318414	"F"	0.975120881974527	0.972211971535032	1	306	1
49.9366371008959	23894.4169928641	"F"	0.978059117905294	0.984261515196474	1	307	1
44.3067621450449	50862.3234205324	"F"	0.985930681584622	0.986981536409968	1	308	1
26.9802291264758	36903.8620513533	"F"	0.96713208027022	0.967625881455916	1	309	1
27.6923427166637	33448.555146579	"F"	0.965229227765659	0.966832125471015	1	310	1
34.3452071737703	26971.0777531357	"F"	0.967101044594403	0.971910587342435	1	311	1
45.9037638104711	38638.7200108233	"F"	0.982270835288653	0.985252440218593	1	312	1
48.5026210442301	45752.5740729249	"F"	0.986099473831657	0.988112439265009	1	313	1
40.227252506844	24283.2061663659	"F"	0.970754271347942	0.976869106865402	1	314	1
36.9173637555957	51578.6922949992	"F"	0.982621175834229	0.982640412875016	0	315	0
40.8105932940627	31497.8879477121	"F"	0.975607178507805	0.979776634234678	1	316	1
42.1192708851102	32160.2096402175	"F"	0.976914088074331	0.981009274997749	1	317	1
67.089924401397	40050.6759007317	"F"	0.991082448955801	0.993903916242067	0	318	0
46.496736413106	52210.5151917792	"F"	0.987252238674165	0.988334588910536	1	319	1
47.115870626574	14115.2514189028	"F"	0.97014144074304	0.97949387630312	1	320	1
22.0551808575441	38702.9254792577	"F"	0.96337106827863	0.961709408829073	1	321	1
24.8347936596878	32745.3544658033	"F"	0.961496616877304	0.962458811732556	1	322	1
24.7748131210113	21769.9783800388	"F"	0.950735726430209	0.955602472538904	1	323	1
61.1030966617571	38582.5446541271	"F"	0.988894467857911	0.992038028451245	1	324	1
52.879593874679	32403.9949794077	"F"	0.983499041244107	0.987755088935037	1	325	1
27.7840226422264	32904.8186864406	"F"	0.964898673714445	0.966678571521624	1	326	1
35.2087321180624	25197.5140789538	"F"	0.966642718866815	0.972117216213541	1	327	1
21.6213254891664	24311.5322741773	"F"	0.948853628426962	0.951643634307568	1	328	1
22.2682070140828	23701.9775187798	"F"	0.949146029966067	0.9524193749131	1	329	1
38.1949434455884	36986.9098342799	"F"	0.976679767269501	0.979352820547854	1	330	1
37.3852876343644	29186.5890599177	"F"	0.971464913345245	0.975955638434734	1	331	1
33.6077688163334	24357.6612868938	"F"	0.964320934262308	0.969895980100724	1	332	1
19.932190353456	40349.8619849436	"F"	0.962367621665641	0.959386909768407	1	333	1
